phone_id,customer_id,phone_number,activation_date
PH003175,CU002369,07434122479,2024-11-12
PH003176,CU002369,07429945825,2025-04-28
PH003177,CU002370,07252575898,2024-11-07
PH003178,CU002371,07991043201,2024-11-10
PH003179,CU002372,07745678244,2024-11-28
PH003180,CU002372,07985221346,2025-04-04
PH003181,CU002372,07746358933,2025-06-25
PH003182,CU002373,07313876946,2024-11-23
PH003183,CU002374,07108499775,2024-11-23
PH003184,CU002374,07461399898,2025-04-14
PH003185,CU002375,07633257220,2024-11-25
PH003186,CU002376,07532531040,2024-11-02
PH003187,CU002377,07874478606,2024-11-28
PH003188,CU002378,07823809925,2024-11-14
PH003189,CU002379,07170373547,2024-11-12
PH003190,CU002380,07443030762,2024-11-20
PH003191,CU002381,07309403691,2024-11-23
PH003192,CU002382,07948235767,2024-11-08
PH003193,CU002383,07175624061,2024-11-29
PH003194,CU002384,07442718541,2024-11-25
PH003195,CU002385,07485501250,2024-11-22
PH003196,CU002385,07353575404,2025-01-04
PH003197,CU002386,07425577376,2024-11-24
PH003198,CU002387,07703716225,2024-11-13
PH003199,CU002388,07162848243,2024-11-24
PH003200,CU002389,07817485810,2024-11-24
PH003201,CU002390,07245770570,2024-11-11
PH003202,CU002391,07849320862,2024-11-12
PH003203,CU002392,07805864134,2024-11-14
PH003204,CU002393,07908818031,2024-11-24
PH003205,CU002394,07983144939,2024-11-29
PH003206,CU002395,07779227259,2024-11-17
PH003207,CU002395,07665150939,2025-03-30
PH003208,CU002396,07137648402,2024-11-06
PH003209,CU002397,07418873680,2024-11-11
PH003210,CU002397,07419931497,2025-03-04
PH003211,CU002397,07310095841,2025-05-15
PH003212,CU002398,07477670206,2024-11-23
PH003213,CU002398,07897040940,2025-01-12
PH003214,CU002399,07538141591,2024-11-29
PH003215,CU002399,07439954154,2025-03-24
PH003216,CU002400,07459362311,2024-11-07
PH003217,CU002401,07477204650,2024-11-08
PH003218,CU002402,07977920271,2024-11-04
PH003219,CU002403,07581301623,2024-11-27
PH003220,CU002404,07522891787,2024-11-20
PH003221,CU002405,07647324575,2024-11-04
PH003222,CU002405,07471391642,2025-02-09
PH003223,CU002406,07639594113,2024-11-06
PH003224,CU002407,07377906129,2024-11-19
PH003225,CU002407,07939005515,2025-05-09
PH003226,CU002408,07867191735,2024-11-28
PH003227,CU002409,07386429742,2024-11-02
PH003228,CU002410,07150027498,2024-11-11
PH003229,CU002411,07556571720,2024-11-13
PH003230,CU002411,07840043505,2025-03-04
PH003231,CU002412,07943953538,2024-11-02
PH003232,CU002413,07696580527,2024-11-12
PH003233,CU002413,07139960152,2025-04-15
PH003234,CU002413,07597546122,2025-07-10
PH003235,CU002414,07158885416,2024-11-14
PH003236,CU002415,07968506876,2024-11-28
PH003237,CU002416,07828506667,2024-11-20
PH003238,CU002417,07426062614,2024-11-08
PH003239,CU002418,07721870217,2024-11-15
PH003240,CU002418,07965478843,2025-05-02
PH003241,CU002419,07848344509,2024-11-02
PH003242,CU002420,07985159256,2024-12-06
PH003243,CU002421,07196770425,2024-12-12
PH003244,CU002422,07823596951,2024-12-11
PH003245,CU002423,07117536918,2024-12-04
PH003246,CU002424,07307372899,2024-12-16
PH003247,CU002424,07515843096,2025-03-02
PH003248,CU002424,07630789701,2025-05-04
PH003249,CU002425,07658812988,2024-12-01
PH003250,CU002426,07337441344,2024-12-17
PH003251,CU002426,07875227681,2025-05-16
PH003252,CU002426,07397820288,2025-08-10
PH003253,CU002427,07178977049,2024-12-17
PH003254,CU002427,07960498377,2025-03-23
PH003255,CU002428,07530478435,2024-12-28
PH003256,CU002429,07291292874,2024-12-15
PH003257,CU002430,07281576029,2024-12-16
PH003258,CU002431,07159694185,2024-12-04
PH003259,CU002432,07461492214,2024-12-10
PH003260,CU002433,07779959816,2024-12-22
PH003261,CU002434,07585806206,2024-12-03
PH003262,CU002435,07739374020,2024-12-10
PH003263,CU002435,07193640686,2025-05-14
PH003264,CU002435,07272308752,2025-08-11
PH003265,CU002436,07624584611,2024-12-12
PH003266,CU002436,07215470400,2025-05-18
PH003267,CU002437,07300095819,2024-12-22
PH003268,CU002438,07694019781,2024-12-07
PH003269,CU002438,07990950523,2025-01-27
PH003270,CU002439,07841558650,2024-12-21
PH003271,CU002440,07573605254,2024-12-02
PH003272,CU002440,07740922715,2025-03-07
PH003273,CU002441,07506709240,2024-12-07
PH003274,CU002442,07692965030,2024-12-14
PH003275,CU002442,07718356128,2025-02-06
PH003276,CU002442,07319135762,2025-05-03
PH003277,CU002443,07364566604,2024-12-03
PH003278,CU002444,07405076691,2024-12-04
PH003279,CU002445,07307174306,2024-12-07
PH003280,CU002446,07295480009,2024-12-08
PH003281,CU002446,07578532550,2025-05-21
PH003282,CU002447,07493293826,2024-12-10
PH003283,CU002447,07236623146,2025-02-05
PH003284,CU002448,07772173177,2024-12-07
PH003285,CU002448,07596751569,2025-01-12
PH003286,CU002449,07899757452,2024-12-05
PH003287,CU002450,07772583428,2024-12-24
PH003288,CU002451,07341902617,2024-12-04
PH003289,CU002451,07647697924,2025-05-02
PH003290,CU002452,07632842376,2024-12-01
PH003291,CU002453,07158022886,2024-12-22
PH003292,CU002454,07603233656,2024-12-25
PH003293,CU002454,07376805661,2025-05-21
PH003294,CU002454,07827604751,2025-07-29
PH003295,CU002455,07893908715,2024-12-11
PH003296,CU002455,07342039500,2025-05-02
PH003297,CU002455,07620053198,2025-07-19
PH003298,CU002456,07550339230,2024-12-12
PH003299,CU002457,07263840334,2024-12-15
PH003300,CU002458,07297051212,2024-12-13
PH003301,CU002459,07925316321,2024-12-17
PH003302,CU002460,07117676040,2024-12-26
PH003303,CU002461,07281793297,2024-12-09
PH003304,CU002461,07580690222,2025-05-13
PH003305,CU002462,07406172888,2024-12-01
PH003306,CU002462,07577661005,2025-04-04
PH003307,CU002463,07204497451,2024-12-04
PH003308,CU002464,07551815717,2024-12-27
PH003309,CU002465,07628290206,2024-12-27
PH003310,CU002466,07615413289,2024-12-22
PH003311,CU002467,07147933712,2024-12-10
PH003312,CU002468,07807203289,2024-12-29
PH003313,CU002469,07908289159,2024-12-05
PH003314,CU002470,07771365790,2024-12-26
PH003315,CU002471,07126063355,2024-12-12
PH003316,CU002472,07167602754,2024-12-11
PH003317,CU002473,07628278663,2024-12-12
PH003318,CU002474,07687812290,2024-12-16
PH003319,CU002475,07794007170,2024-12-03
PH003320,CU002476,07375980760,2024-12-03
PH003321,CU002476,07895156727,2025-05-16
PH003322,CU002477,07178330315,2024-12-06
PH003323,CU002477,07176024872,2025-01-13
PH003324,CU002478,07535067852,2024-12-09
PH003325,CU002479,07843427206,2024-12-16
PH003326,CU002480,07508877942,2024-12-17
PH003327,CU002480,07698431347,2025-05-03
PH003328,CU002481,07747861163,2024-12-07
PH003329,CU002482,07970743978,2024-12-29
PH003330,CU002483,07456884873,2024-12-07
PH003331,CU002484,07811008025,2024-12-20
PH003332,CU002485,07336828998,2024-12-03
PH003333,CU002486,07552915452,2024-12-28
PH003334,CU002486,07242613987,2025-04-16
PH003335,CU002487,07755029154,2024-12-22
PH003336,CU002488,07146814577,2024-12-23
PH003337,CU002488,07113892243,2025-04-21
PH003338,CU002488,07277789191,2025-07-15
PH003339,CU002489,07805975779,2024-12-07
PH003340,CU002490,07962124193,2024-12-06
PH003341,CU002490,07841212492,2025-04-02
PH003342,CU002491,07523870168,2024-12-14
PH003343,CU002491,07612314924,2025-03-19
PH003344,CU002492,07981121417,2024-12-07
PH003345,CU002493,07236413094,2024-12-16
PH003346,CU002493,07594014011,2025-03-27
PH003347,CU002494,07398582737,2024-12-28
PH003348,CU002495,07488299975,2024-12-01
PH003349,CU002495,07612183193,2025-02-14
PH003350,CU002496,07872605138,2024-12-24
PH003351,CU002496,07743261424,2025-03-10
PH003352,CU002497,07660121743,2024-12-21
PH003353,CU002498,07278831070,2025-01-14
PH003354,CU002498,07888383261,2025-02-13
PH003355,CU002499,07221566025,2025-01-06
PH003356,CU002500,07154668300,2025-01-08
PH003357,CU002501,07528660117,2025-01-21
PH003358,CU002502,07927268472,2025-01-13
PH003359,CU002503,07797526671,2025-01-25
PH003360,CU002504,07418255734,2025-01-26
PH003361,CU002504,07428280252,2025-07-05
PH003362,CU002505,07964761408,2025-01-04
PH003363,CU002506,07618276141,2025-01-03
PH003364,CU002507,07944195389,2025-01-20
PH003365,CU002507,07602489838,2025-03-22
PH003366,CU002508,07485374669,2025-01-28
PH003367,CU002509,07937420883,2025-02-05
PH003368,CU002509,07981864935,2025-04-13
PH003369,CU002510,07363245833,2025-02-11
PH003370,CU002511,07597335642,2025-02-27
PH003371,CU002512,07633677634,2025-02-06
PH003372,CU002513,07554947661,2025-02-16
PH003373,CU002513,07879742552,2025-06-02
PH003374,CU002513,07203605317,2025-08-15
PH003375,CU002514,07937975039,2025-02-08
PH003376,CU002515,07823287693,2025-02-03
PH003377,CU002516,07456309217,2025-02-02
PH003378,CU002517,07585166922,2025-02-06
PH003379,CU002517,07313189911,2025-05-18
PH003380,CU002518,07957193129,2025-02-23
PH003381,CU002519,07276466864,2025-02-16
